Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
1,4.756611584454048,2.686202686202686,4.351267429498526,4.52322738386308
2,4.257067387278487,5.051892551892552,3.8171519958055935,9.902200488997556
3,3.9963464760198826,6.99023199023199,3.3920585008767934,14.669926650366747
4,3.872830022253641,8.791208791208792,3.202327948350173,21.882640586797066
5,3.7325788497924806,9.66117216117216,2.843399157890907,29.462102689486553
6,3.6562474401985727,11.141636141636141,2.7689227782762966,33.007334963325185
7,3.6268057299823298,12.042124542124542,2.761015305152306,34.71882640586797
8,3.55309441147781,12.774725274725276,2.6788212794523973,32.640586797066014
9,3.484191884064093,14.652014652014651,2.3948360543984633,40.70904645476772
10,3.46608531998425,14.255189255189256,2.408949540211604,38.75305623471883
11,3.4531508876056205,15.567765567765568,2.2524356979590197,43.520782396088016
12,3.366514879319726,16.52930402930403,2.2569641585533438,42.665036674816626
13,3.4019421135506978,17.01770451770452,2.166817683439988,43.15403422982885
14,3.3447117834556392,18.13186813186813,2.1605675587287316,45.84352078239609
15,3.268933124077029,19.505494505494507,1.9701384351803706,47.79951100244499
16,3.326081487609119,18.772893772893774,2.0338419561202707,47.55501222493888
17,3.255014327677285,18.666056166056165,1.9614985883235931,50.24449877750611
18,3.2124503554367436,19.55128205128205,1.9621780652266283,49.63325183374083
19,3.223829732871637,19.68864468864469,1.8979278550698206,52.20048899755501
20,3.134796301911517,19.35286935286935,1.7740973073702593,54.15647921760391
21,3.1225906860537647,19.42918192918193,1.740763742190141,55.74572127139364
22,3.099636711143866,21.413308913308914,1.7210633754730225,57.21271393643032
23,3.1035591957045763,20.87912087912088,1.7426339640067174,54.88997555012225
24,3.0552973706547806,20.467032967032967,1.7139529494138865,56.11246943765281
25,3.027529041360064,22.832722832722833,1.7190056443214417,56.72371638141809
26,3.067787738544185,21.93223443223443,1.6535364251870375,57.334963325183374
27,3.031905997671732,22.878510378510377,1.679374207670872,56.84596577017115
28,2.9348285518041473,22.512210012210012,1.5485074531573515,61.002444987775064
29,3.0266755266887384,23.962148962148962,1.5791989335646996,60.51344743276284
30,3.0069976829900975,23.076923076923077,1.5242265852598043,61.12469437652812
31,2.903423166856533,24.206349206349206,1.5109067673866565,60.880195599022
32,2.953148464458745,24.496336996336996,1.5702448258033166,60.63569682151589
33,2.9505767956012634,21.459096459096457,1.4818132599959006,62.469437652811735
34,2.907754657326675,27.38095238095238,1.429225275149712,63.56968215158924
35,2.8705045647737455,23.977411477411476,1.4952630389195223,64.05867970660147
36,2.8349344433807744,26.25152625152625,1.4478516257726228,63.56968215158924
37,2.9066077953431666,24.96947496947497,1.4146828387792294,63.93643031784841
38,2.923582732386705,21.77960927960928,1.435150798696738,64.79217603911981
39,2.831609589879106,24.755799755799757,1.4466013048703854,64.05867970660147
40,2.8683038426608576,26.892551892551893,1.4403269669184318,62.95843520782396
41,2.909525115897016,23.504273504273506,1.3605333727139692,66.87041564792176
42,2.8504320859909056,26.64835164835165,1.4234050993735974,65.28117359413203
43,2.8026675026591232,25.824175824175825,1.3527417996755013,64.30317848410758
44,2.7759309751231496,27.28937728937729,1.3584424876249754,66.01466992665037
45,2.7562562163283184,28.586691086691086,1.3296127021312714,66.99266503667482
46,2.8338496109334432,26.35836385836386,1.2827969915591753,66.87041564792176
47,2.7361571573629613,30.494505494505493,1.3163147626014857,65.03667481662592
48,2.7343445277795557,25.305250305250304,1.3712776280366457,63.447432762836186
49,2.700110369193845,24.725274725274726,1.2539064282408128,66.99266503667482
50,2.8218512604876262,24.786324786324787,1.323934371654804,66.25916870415648
51,2.761191825168889,26.633089133089133,1.2492585205114806,67.23716381418093
52,2.7919177212366244,24.664224664224665,1.2633473128080368,68.09290953545232
53,2.6944922325087757,28.144078144078144,1.2955855211386313,66.50366748166259
54,2.732588570873912,23.031135531135533,1.235342843601337,69.68215158924205
55,2.760047414244675,29.975579975579976,1.1825106722804217,68.09290953545232
56,2.732014626409949,28.540903540903543,1.358559365455921,66.7481662591687
57,2.6931489089640177,28.434065934065934,1.2126313092616887,70.53789731051344
58,2.7663454474472418,28.724053724053725,1.216317933339339,69.92665036674816
59,2.6678717002636048,30.64713064713065,1.1820861783165197,69.43765281173594
60,2.6874746188884826,28.95299145299145,1.2412531266991909,68.82640586797066
61,2.7204255752447173,29.975579975579976,1.239927280980807,68.7041564792176
62,2.7494487587998555,27.80830280830281,1.1790428866560643,70.90464547677261
63,2.7200554760490974,24.603174603174605,1.2135936663700984,67.72616136919315
64,2.7084977731472106,25.03052503052503,1.1546195980447989,70.17114914425427
65,2.6649727827165184,33.53174603174603,1.17942970761886,69.07090464547677
66,2.7187368782555184,27.045177045177045,1.2020695633613145,69.68215158924205
67,2.725818641011308,26.831501831501832,1.085262988622372,72.00488997555013
68,2.729884498293807,28.708791208791208,1.1201590500198877,71.27139364303179
69,2.673420589726146,29.594017094017094,1.1900362624571874,69.92665036674816
70,2.6087062835693358,26.175213675213676,1.1813850024571786,69.68215158924205
71,2.754485212884298,28.327228327228326,1.1334820051605885,71.02689486552568
72,2.7325617828020237,27.243589743589745,1.1660969933638206,71.39364303178485
73,2.6183088192125648,30.723443223443223,1.1294427003998022,70.53789731051344
74,2.633768014500781,29.12087912087912,1.1374655835903609,71.14914425427872
75,2.6297705025207705,30.6013431013431,1.0906099138351588,72.12713936430318
76,2.686645359527774,27.625152625152626,1.1588105567945883,69.92665036674816
77,2.7434876674559057,27.47252747252747,1.1653031832896745,69.55990220048899
78,2.700777489964555,28.617216117216117,1.1521576975400631,72.00488997555013
79,2.5784760254185373,30.525030525030527,1.0644820487269988,73.22738386308069
80,2.616517250130816,31.318681318681318,1.079927271948411,74.20537897310514
81,2.663058335897399,31.807081807081808,1.100962184369564,72.12713936430318
82,2.6421827990834306,27.075702075702075,1.1390889951815972,71.14914425427872
83,2.632182565549525,32.081807081807085,1.0975811802423918,73.71638141809291
84,2.579808075835065,31.99023199023199,1.0952281693999584,72.37163814180929
85,2.673960733413696,29.136141636141637,1.091830517237003,73.10513447432763
86,2.6211868768785056,30.44871794871795,1.0920962341702902,73.22738386308069
87,2.6512009853269998,27.60989010989011,1.1735577973035665,70.78239608801955
88,2.531365207927983,29.716117216117215,1.023210818377825,73.34963325183374
89,2.639417226140092,29.761904761904763,1.0640130805281491,74.32762836185819
90,2.689734489161794,30.83028083028083,1.1346255151125102,71.14914425427872
91,2.679795544321944,27.54884004884005,1.1021485643891187,72.37163814180929
92,2.6121415580191263,26.892551892551893,1.099390804194487,72.73838630806846
93,2.6274129129037624,31.211843711843713,1.0750681477097364,73.59413202933985
94,2.6404435274077627,29.334554334554333,1.030035267655666,73.22738386308069
95,2.635717687955717,31.562881562881564,1.0864775951665182,73.83863080684597
96,2.632554488647275,30.937118437118436,1.1107566901124442,74.44987775061125
97,2.673185130154214,27.57936507936508,1.0379960267589643,73.59413202933985
98,2.6090068421712735,29.884004884004884,1.0912326666025014,73.96088019559902
99,2.578525122782079,33.91330891330891,1.0867998290520449,73.59413202933985
100,2.5099681586754032,29.96031746031746,1.000047925573129,75.79462102689486
