Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
1,4.292422529546226,7.066544566544566,3.604516386985779,10.75794621026895
2,3.6040379268367118,11.935286935286936,3.169371329821073,18.704156479217605
3,3.258160566702122,17.84188034188034,2.8376899453309865,26.03911980440098
4,2.9757092010684127,22.832722832722833,2.6194647596432614,30.073349633251834
5,2.8066133836420573,27.594627594627596,2.530490673505343,36.18581907090464
6,2.656932922688926,30.387667887667888,2.3937998826687155,35.81907090464548
7,2.499064326286316,33.74542124542125,2.3716323582025676,40.46454767726161
8,2.416411274235423,35.79059829059829,2.1420018627093387,43.76528117359413
9,2.300453865818861,38.995726495726494,1.9504802547968352,47.92176039119804
10,2.1843704665579446,41.788766788766786,1.8407769271960626,52.93398533007335
11,2.131074829799373,43.13186813186813,1.760619485607514,54.52322738386308
12,2.037311537091325,45.543345543345545,1.7945818981299033,54.645476772616135
13,1.9652755074384736,46.947496947496944,1.6399629620405345,56.72371638141809
14,1.8860146278288306,48.68742368742369,1.607985291343469,59.65770171149144
15,1.8075082075305102,50.41208791208791,1.665844887495041,56.479217603911984
16,1.8015314480153526,51.64835164835165,1.5724670302409391,58.924205378973106
17,1.7241373233678865,52.869352869352866,1.5753294040377324,58.67970660146699
18,1.646944702253109,53.90720390720391,1.449283202107136,60.63569682151589
19,1.6326286217061485,54.624542124542124,1.3745035844353528,62.59168704156479
20,1.560427327563123,57.84493284493284,1.4478568153885694,61.002444987775064
21,1.540825048888602,57.38705738705739,1.4215480364285982,62.836185819070906
22,1.498839575488393,58.34859584859585,1.4148685112595558,62.10268948655257
23,1.4574597594214649,59.53907203907204,1.3174986506883914,65.77017114914426
24,1.4639464576069903,59.18803418803419,1.3037154932434742,66.87041564792176
25,1.4083325665171553,61.111111111111114,1.6972739111918669,57.701711491442545
26,1.3977592290901557,60.882173382173384,1.379407440813688,65.52567237163814
27,1.389271251166739,61.111111111111114,1.3322554666262407,65.03667481662592
28,1.367680719422131,62.133699633699635,1.2906157632286732,66.25916870415648
29,1.355287457966223,62.24053724053724,1.2935337361234884,66.13691931540342
30,1.2857570633655642,63.721001221001224,1.313890449416179,66.50366748166259
31,1.2973516147311142,63.87362637362637,1.3133571612147183,67.11491442542787
32,1.252608763008583,64.46886446886447,1.2666088675077145,67.97066014669926
33,1.2423137618274223,65.29304029304029,1.2630791612542593,68.45965770171149
34,1.2302632818861705,65.10989010989012,1.1968884725983326,70.4156479217604
35,1.226623510442129,65.2014652014652,1.1894396910300622,68.94865525672371
36,1.193070721771659,66.62087912087912,1.3039374076403105,67.6039119804401
37,1.17693295158991,67.33821733821733,1.3231820561564887,65.52567237163814
38,1.1727074250942324,66.75824175824175,1.2521114102922952,70.04889975550122
39,1.1658235712749203,67.46031746031746,1.1935305340358844,69.19315403422983
40,1.161170335949921,67.52136752136752,1.1161817583756952,69.19315403422983
41,1.1296610199823611,68.1929181929182,1.1750732280600529,71.14914425427872
42,1.1348301066131126,67.3992673992674,1.1979359338203301,69.92665036674816
43,1.083102033923312,69.06288156288156,1.0884399002847762,73.34963325183374
44,1.0548388289242256,69.81074481074481,1.1083961290378983,72.00488997555013
45,1.124539155494876,68.11660561660561,1.3083477845558753,68.82640586797066
46,1.065678841311757,70.26862026862027,1.146552455253326,70.90464547677261
47,1.1001907783310587,69.62759462759463,1.1398392106907873,72.00488997555013
48,1.031806023237182,71.77960927960928,1.2055212217024887,69.92665036674816
49,1.0386008663875301,70.34493284493284,1.253345519447556,70.6601466992665
50,1.0220922702696265,71.23015873015873,1.27627055060405,72.12713936430318
51,1.0310262716398007,70.86385836385837,1.3381341939362197,68.09290953545232
52,1.0220132333476368,71.56593406593407,1.2354534501926258,71.5158924205379
53,0.9939895873389593,72.11538461538461,1.125460508422783,71.02689486552568
54,0.9796496511959448,71.91697191697192,1.1533452327578113,71.27139364303179
55,0.9800517211600048,71.93223443223444,1.1942371741796916,70.17114914425427
56,0.9260110421878536,73.41269841269842,1.1777834536221166,71.5158924205379
57,0.9560133524057342,72.90903540903541,1.1163458902961934,73.10513447432763
58,0.9651786616662653,72.86324786324786,1.1309089990189443,72.37163814180929
59,0.932853810525522,73.94688644688645,1.1767455958403075,71.14914425427872
60,0.9631462248360239,72.77167277167277,1.134949312187158,71.760391198044
61,0.9279244860497916,73.55006105006105,1.1337434423084443,72.73838630806846
62,0.9518953803108959,73.09218559218559,1.1348531532746096,74.5721271393643
63,0.9595641446549718,73.33638583638583,1.2315366107683916,72.98288508557457
64,0.9207960013936206,73.97741147741148,1.2270047994187245,72.24938875305624
65,0.9074179063482982,74.32844932844932,1.1668293756217911,73.10513447432763
66,0.9293154898213177,73.84004884004884,1.219013942262301,75.06112469437653
67,0.9157818801519347,74.16056166056165,1.1518766966003637,72.37163814180929
68,0.8838028350254384,74.42002442002442,1.2203726251967824,73.96088019559902
69,0.8793649804301378,75.48840048840049,1.119367867278365,73.10513447432763
70,0.9260618023756074,74.08424908424908,1.203135872976138,73.59413202933985
71,0.916076934337616,74.51159951159951,1.2129034612041254,73.83863080684597
72,0.8786180331939604,75.44261294261294,1.1939675721984644,73.34963325183374
73,0.8696634554281467,75.0,1.1643542393039052,72.61613691931541
