Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
1,3.9209427625230213,7.6923076923076925,3.66185109431927,13.691931540342297
2,3.6438770016420237,12.393162393162394,3.3238710990318885,16.014669926650367
3,3.3918660335170414,15.491452991452991,3.0524224868187537,23.105134474327627
4,3.1552244644720577,19.566544566544568,2.84861461015848,25.672371638141808
5,3.0101113296249538,22.878510378510377,2.6657008666258593,30.56234718826406
6,2.8842162298924716,25.244200244200243,2.590569496154785,32.15158924205379
7,2.824077351579388,26.785714285714285,2.4249865733660183,34.71882640586797
8,2.6906519700022575,29.15140415140415,2.427587683384235,35.57457212713936
9,2.656853289280123,30.7997557997558,2.3124723938795237,39.73105134474328
10,2.559118787061821,32.24969474969475,2.286137204903823,39.608801955990224
11,2.4938101120365475,34.172771672771674,2.181219288936028,42.665036674816626
12,2.4396716483588357,34.813797313797316,2.088968726304861,44.86552567237164
13,2.3911628746291966,35.714285714285715,2.0490724444389343,45.47677261613692
14,2.333311225604085,37.28632478632478,1.9701777329811683,46.210268948655255
15,2.262657850691416,39.88095238095238,1.9573847605631902,48.655256723716384
16,2.227578756878677,39.83516483516483,1.8859564845378582,51.100244498777506
17,2.186462167397286,40.85775335775336,1.849992953813993,51.344743276283616
18,2.0943092617016394,42.979242979242976,1.8342100427700923,52.93398533007335
19,2.086844325065613,44.26129426129426,1.8866826479251568,51.71149144254279
20,2.0636382924700247,44.16971916971917,1.7789739003548255,54.27872860635697
21,1.9879632979920767,46.65750915750916,1.7634505262741675,56.23471882640587
22,1.9794960415479048,47.03907203907204,1.7235462161210866,55.012224938875306
23,1.950821119604759,47.61904761904762,1.7159024156056917,55.74572127139364
24,1.9018335932666817,47.84798534798535,1.6081430407670827,58.67970660146699
25,1.87043728180302,49.43528693528693,1.637488617346837,57.946210268948654
26,1.8560428341615547,49.16056166056166,1.6059120205732493,59.53545232273839
27,1.77600515930398,51.175213675213676,1.540081854049976,60.391198044009776
28,1.7815846285773713,51.86202686202686,1.525537596299098,61.7359413202934
29,1.771833611923514,51.785714285714285,1.491053214439979,61.98044009779951
30,1.7710867564655044,52.77777777777778,1.4605052425311162,63.32518337408313
31,1.7130686299314777,53.73931623931624,1.4174349032915556,64.42542787286064
32,1.6616460212226052,54.88400488400488,1.4465591861651494,63.56968215158924
33,1.6711456983992197,54.96031746031746,1.4524176120758057,62.71393643031785
34,1.6508480449324672,55.494505494505496,1.4120858426277454,64.54767726161369
35,1.5879087725889336,56.51709401709402,1.4628363985281725,64.18092909535453
36,1.563266950903587,57.47863247863248,1.4189523320931654,64.54767726161369
37,1.5776627179488396,57.005494505494504,1.4510211990429804,65.52567237163814
38,1.5226572613114293,57.21916971916972,1.3332149982452393,66.13691931540342
39,1.5199970793955535,57.20390720390721,1.3305075902205248,66.50366748166259
40,1.523512976262176,58.257020757020754,1.3122856960846827,67.35941320293398
41,1.512694924780466,58.51648351648352,1.339933468745305,66.01466992665037
